dataset,ds_uci_id,ds_n_total,ds_n_model,ds_pca_dim,encoding,model_family,model_variant,model,flow,qubits,circuit_gate_count,circuit_cnot_count,circuit_depth,circuit_depth_no_meas,encoding_gate_count,encoding_cnot_count,encoding_depth,encoding_depth_no_meas,shots,evals,accuracy,precision,recall,f1,roc_auc,sim_total_seconds,qpu_est_seconds,enc_bench_seconds_total,enc_bench_seconds_scale,enc_bench_seconds_build,enc_bench_ms_per_sample,ds_load_seconds,ds_preprocess_seconds,ds_timestamp_mode,ds_target_mode,ds_pos_rate,ds_impute_seconds,encoding_params,num_params,status,status_detail,error_type,encoding_reps_in_flow,flow_encoding_gate_count,flow_encoding_cnot_count,flow_nonencoding_gate_count,flow_nonencoding_cnot_count,balanced_accuracy,tn,fp,fn,tp,specificity,sim_quantum_seconds,sim_classical_seconds,scaled_total_seconds,enc_bench_n,enc_over_sim_total_ratio,enc_over_qpu_ratio
uci_799,799,416153,60,4,basis,QKNN,GroverStyle,QKNN (GroverStyle),Flow-2: Quantum model + classical decision,9,135.0,32.0,51.0,50.0,15,0,5,5,,450,0.8,0.7,1.0,0.8235294117647058,0.7857142857142857,0.036556200007908046,,0.004882400011410937,0.0009046000195667148,0.003977799991844222,0.08137333352351561,98.94167420000304,0.23571469998569228,numeric,any,0.8189704267420876,0.0,"{""threshold"": ""mid""}",,OK,,,2,30,0,105.0,32.0,0.8125,5.0,3.0,0.0,7.0,0.625,0.03422080000746064,0.0023354000004474074,,60,0.13355873997720627,
uci_799,799,416153,60,4,basis,QDT,AxisAligned,QDT (AxisAligned),Flow-2: Quantum model + classical decision,4,10.0,0.0,6.0,5.0,15,0,5,5,,58,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365,,0.09678829999757,,0.004882400011410937,0.0009046000195667148,0.003977799991844222,0.08137333352351561,98.94167420000304,0.23571469998569228,numeric,any,0.8189704267420876,0.0,"{""threshold"": ""mid""}",,OK,,,1,15,0,-5.0,0.0,0.6111111111111112,9.0,0.0,7.0,2.0,1.0,0.035922300012316555,0.06086599998525344,,60,0.050444113715537066,
uci_799,799,416153,60,4,basis,QDT,EntangledParity,QDT (EntangledParity),Flow-2: Quantum model + classical decision,4,10.0,0.0,6.0,5.0,15,0,5,5,,58,0.8333333333333334,1.0,0.6666666666666666,0.8,,0.09788740001386032,,0.004882400011410937,0.0009046000195667148,0.003977799991844222,0.08137333352351561,98.94167420000304,0.23571469998569228,numeric,any,0.8189704267420876,0.0,"{""threshold"": ""mid""}",,OK,,,1,15,0,-5.0,0.0,0.8333333333333333,9.0,0.0,3.0,6.0,1.0,0.03861849999520928,0.05926890001865104,,60,0.04987771675128378,
uci_799,799,416153,60,4,basis,QDT,FullQuantumStump,QDT (FullQuantumStump),Flow-1: Quantum model + quantum decision,5,19.0,4.0,14.0,13.0,15,0,5,5,,26,0.6111111111111112,0.6,0.6666666666666666,0.631578947368421,0.6111111111111112,0.026667200058000162,,0.004882400011410937,0.0009046000195667148,0.003977799991844222,0.08137333352351561,98.94167420000304,0.23571469998569228,numeric,any,0.8189704267420876,0.0,"{""threshold"": ""mid""}",,OK,,,1,15,0,4.0,4.0,0.6111111111111112,5.0,4.0,3.0,6.0,0.5555555555555556,0.02058230002876371,0.006084900029236451,,60,0.18308633830293017,
uci_799,799,416153,60,4,basis,QNN,Base,QNN,Flow-1: Quantum model + quantum decision,4,71.0,8.0,26.0,25.0,15,0,5,5,,165,0.4666666666666667,0.4,0.2857142857142857,0.3333333333333333,0.48214285714285715,0.9101469062616983,,0.004882400011410937,0.0009046000195667148,0.003977799991844222,0.08137333352351561,98.94167420000304,0.23571469998569228,numeric,any,0.8189704267420876,0.0,"{""threshold"": ""mid""}",16.0,OK,,,1,15,0,56.0,8.0,0.45535714285714285,5.0,3.0,5.0,2.0,0.625,0.48800039998604916,0.4221465062756491,,60,0.005364408732063613,
uci_799,799,416153,60,4,basis,QCNN,Base,QCNN,Flow-1: Quantum model + quantum decision,4,90.0,12.0,46.0,45.0,15,0,5,5,,165,0.6666666666666666,0.6,0.8571428571428571,0.7058823529411765,0.6071428571428572,0.8824271398111271,,0.004882400011410937,0.0009046000195667148,0.003977799991844222,0.08137333352351561,98.94167420000304,0.23571469998569228,numeric,any,0.8189704267420876,0.0,"{""threshold"": ""mid""}",23.0,OK,,,1,15,0,75.0,12.0,0.6785714285714286,4.0,4.0,1.0,6.0,0.5,0.6053605000197422,0.2770666397913849,,60,0.005532921406356513,
uci_799,799,416153,60,4,integer,QSVM,KernelOverlap,QSVM (KernelOverlap),Flow-2: Quantum model + classical decision,4,15.0,0.0,6.0,5.0,0,0,0,0,,618,0.3333333333333333,0.0,0.0,0.0,,0.1118514999980107,,0.006672400020761415,0.0009046000195667148,0.005767800001194701,0.11120666701269026,98.94167420000304,0.23571469998569228,numeric,any,0.8189704267420876,0.0,"{""n_bits"": 4, ""levels"": 16, ""seed"": 0}",,OK,,,2,0,0,15.0,0.0,0.3125,5.0,3.0,7.0,0.0,0.625,0.05402179999509826,0.05782970000291243,,60,0.059654095125054964,
uci_799,799,416153,60,4,integer,QSVM,LS-SVM,QSVM (LS-SVM),Flow-2: Quantum model + classical decision,4,15.0,0.0,6.0,5.0,0,0,0,0,,618,0.3333333333333333,0.0,0.0,0.0,0.20535714285714285,0.13204649998806417,,0.006672400020761415,0.0009046000195667148,0.005767800001194701,0.11120666701269026,98.94167420000304,0.23571469998569228,numeric,any,0.8189704267420876,0.0,"{""n_bits"": 4, ""levels"": 16, ""seed"": 0}",,OK,,,2,0,0,15.0,0.0,0.3125,5.0,3.0,7.0,0.0,0.625,0.06487780000315979,0.06716869998490438,,60,0.05053068442832291,
uci_799,799,416153,60,4,integer,QKNN,SwapTest,QKNN (SwapTest),Flow-2: Quantum model + classical decision,9,125.0,32.0,51.0,50.0,0,0,0,0,,450,0.4,0.42857142857142855,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.038140399992698804,,0.006672400020761415,0.0009046000195667148,0.005767800001194701,0.11120666701269026,98.94167420000304,0.23571469998569228,numeric,any,0.8189704267420876,0.0,"{""n_bits"": 4, ""levels"": 16, ""seed"": 0}",,OK,,,2,0,0,125.0,32.0,0.42857142857142855,0.0,8.0,1.0,6.0,0.0,0.03599000000394881,0.002150399988749996,,60,0.17494310552691397,
uci_799,799,416153,60,4,integer,QKNN,GroverStyle,QKNN (GroverStyle),Flow-2: Quantum model + classical decision,9,125.0,32.0,51.0,50.0,0,0,0,0,,450,0.4,0.42857142857142855,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.032435799977974966,,0.006672400020761415,0.0009046000195667148,0.005767800001194701,0.11120666701269026,98.94167420000304,0.23571469998569228,numeric,any,0.8189704267420876,0.0,"{""n_bits"": 4, ""levels"": 16, ""seed"": 0}",,OK,,,2,0,0,125.0,32.0,0.42857142857142855,0.0,8.0,1.0,6.0,0.0,0.030700799979967996,0.0017349999980069697,,60,0.20571097445699524,
uci_799,799,416153,60,4,integer,QDT,AxisAligned,QDT (AxisAligned),Flow-2: Quantum model + classical decision,4,10.0,0.0,6.0,5.0,0,0,0,0,,58,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,,0.10220280001522042,,0.006672400020761415,0.0009046000195667148,0.005767800001194701,0.11120666701269026,98.94167420000304,0.23571469998569228,numeric,any,0.8189704267420876,0.0,"{""n_bits"": 4, ""levels"": 16, ""seed"": 0}",,OK,,,1,0,0,10.0,0.0,0.5555555555555556,5.0,4.0,4.0,5.0,0.5555555555555556,0.039248199987923726,0.06295460002729669,,60,0.06528588277197628,
uci_799,799,416153,60,4,integer,QDT,EntangledParity,QDT (EntangledParity),Flow-2: Quantum model + classical decision,4,10.0,0.0,6.0,5.0,0,0,0,0,,58,0.4444444444444444,0.42857142857142855,0.3333333333333333,0.375,,0.07135700003709644,,0.006672400020761415,0.0009046000195667148,0.005767800001194701,0.11120666701269026,98.94167420000304,0.23571469998569228,numeric,any,0.8189704267420876,0.0,"{""n_bits"": 4, ""levels"": 16, ""seed"": 0}",,OK,,,1,0,0,10.0,0.0,0.4444444444444444,5.0,4.0,6.0,3.0,0.5555555555555556,0.03555830003460869,0.03579870000248775,,60,0.09350729455123713,
uci_799,799,416153,60,4,integer,QDT,FullQuantumStump,QDT (FullQuantumStump),Flow-1: Quantum model + quantum decision,5,19.0,4.0,15.0,14.0,0,0,0,0,,26,0.3888888888888889,0.42857142857142855,0.6666666666666666,0.5217391304347826,0.3888888888888889,0.022993499966105446,,0.006672400020761415,0.0009046000195667148,0.005767800001194701,0.11120666701269026,98.94167420000304,0.23571469998569228,numeric,any,0.8189704267420876,0.0,"{""n_bits"": 4, ""levels"": 16, ""seed"": 0}",,OK,,,1,0,0,19.0,4.0,0.38888888888888884,1.0,8.0,3.0,6.0,0.1111111111111111,0.017336699995212257,0.005656799970893189,,60,0.29018635834462575,
uci_799,799,416153,60,4,integer,QNN,Base,QNN,Flow-1: Quantum model + quantum decision,4,66.0,8.0,25.0,24.0,0,0,0,0,,165,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.375,0.3482142857142857,1.1266899303123203,,0.006672400020761415,0.0009046000195667148,0.005767800001194701,0.11120666701269026,98.94167420000304,0.23571469998569228,numeric,any,0.8189704267420876,0.0,"{""n_bits"": 4, ""levels"": 16, ""seed"": 0}",16.0,OK,,,1,0,0,66.0,8.0,0.3392857142857143,2.0,6.0,4.0,3.0,0.25,0.5609622999909334,0.565727630321387,,60,0.005922126257853227,
uci_799,799,416153,60,4,integer,QCNN,Base,QCNN,Flow-1: Quantum model + quantum decision,4,85.0,12.0,46.0,45.0,0,0,0,0,,165,0.26666666666666666,0.16666666666666666,0.14285714285714285,0.15384615384615385,0.2589285714285714,1.292350888946196,,0.006672400020761415,0.0009046000195667148,0.005767800001194701,0.11120666701269026,98.94167420000304,0.23571469998569228,numeric,any,0.8189704267420876,0.0,"{""n_bits"": 4, ""levels"": 16, ""seed"": 0}",23.0,OK,,,1,0,0,85.0,12.0,0.2589285714285714,3.0,5.0,6.0,1.0,0.375,0.6618240000098012,0.6305268889363949,,60,0.005162994104644597,
uci_799,799,416153,60,4,onehot,QSVM,KernelOverlap,QSVM (KernelOverlap),Flow-2: Quantum model + classical decision,4,2.0,0.0,2.0,1.0,5,0,5,5,,618,0.26666666666666666,0.16666666666666666,0.14285714285714285,0.15384615384615385,,0.0704484999878332,,0.006810900027630851,0.0009046000195667148,0.005906300008064136,0.11351500046051417,98.94167420000304,0.23571469998569228,numeric,any,0.8189704267420876,0.0,"{""n_categories"": 4, ""levels"": 16, ""seed"": 0}",,OK,,,2,10,0,-8.0,0.0,0.2589285714285714,3.0,5.0,6.0,1.0,0.375,0.0339242999907583,0.0365241999970749,,60,0.09667913481205599,
uci_799,799,416153,60,4,onehot,QSVM,LS-SVM,QSVM (LS-SVM),Flow-2: Quantum model + classical decision,4,2.0,0.0,2.0,1.0,5,0,5,5,,618,0.26666666666666666,0.16666666666666666,0.14285714285714285,0.15384615384615385,0.17857142857142855,0.08423139993101358,,0.006810900027630851,0.0009046000195667148,0.005906300008064136,0.11351500046051417,98.94167420000304,0.23571469998569228,numeric,any,0.8189704267420876,0.0,"{""n_categories"": 4, ""levels"": 16, ""seed"": 0}",,OK,,,2,10,0,-8.0,0.0,0.2589285714285714,3.0,5.0,6.0,1.0,0.375,0.04109839996090159,0.043132999970111996,,60,0.08085939487185362,
uci_799,799,416153,60,4,onehot,QKNN,SwapTest,QKNN (SwapTest),Flow-2: Quantum model + classical decision,9,120.0,32.0,51.0,50.0,5,0,5,5,,450,0.26666666666666666,0.16666666666666666,0.14285714285714285,0.15384615384615385,0.2589285714285714,0.019004100002348423,,0.006810900027630851,0.0009046000195667148,0.005906300008064136,0.11351500046051417,98.94167420000304,0.23571469998569228,numeric,any,0.8189704267420876,0.0,"{""n_categories"": 4, ""levels"": 16, ""seed"": 0}",,OK,,,2,10,0,110.0,32.0,0.2589285714285714,3.0,5.0,6.0,1.0,0.375,0.01689159998204559,0.002112500020302832,,60,0.3583910854388893,
uci_799,799,416153,60,4,onehot,QKNN,GroverStyle,QKNN (GroverStyle),Flow-2: Quantum model + classical decision,9,120.0,32.0,51.0,50.0,5,0,5,5,,450,0.26666666666666666,0.16666666666666666,0.14285714285714285,0.15384615384615385,0.2589285714285714,0.023882899957243353,,0.006810900027630851,0.0009046000195667148,0.005906300008064136,0.11351500046051417,98.94167420000304,0.23571469998569228,numeric,any,0.8189704267420876,0.0,"{""n_categories"": 4, ""levels"": 16, ""seed"": 0}",,OK,,,2,10,0,110.0,32.0,0.2589285714285714,3.0,5.0,6.0,1.0,0.375,0.02248629997484386,0.0013965999823994935,,60,0.2851789372238776,
uci_799,799,416153,60,4,onehot,QDT,AxisAligned,QDT (AxisAligned),Flow-2: Quantum model + classical decision,4,5.0,0.0,6.0,5.0,5,0,5,5,,58,0.6111111111111112,0.6666666666666666,0.4444444444444444,0.5333333333333333,,0.07104740000795573,,0.006810900027630851,0.0009046000195667148,0.005906300008064136,0.11351500046051417,98.94167420000304,0.23571469998569228,numeric,any,0.8189704267420876,0.0,"{""n_categories"": 4, ""levels"": 16, ""seed"": 0}",,OK,,,1,5,0,0.0,0.0,0.6111111111111112,7.0,2.0,5.0,4.0,0.7777777777777778,0.024016100040171295,0.047031299967784435,,60,0.09586416993258277,
uci_799,799,416153,60,4,onehot,QDT,EntangledParity,QDT (EntangledParity),Flow-2: Quantum model + classical decision,4,5.0,0.0,6.0,5.0,5,0,5,5,,58,0.6111111111111112,0.6666666666666666,0.4444444444444444,0.5333333333333333,,0.09382600002572872,,0.006810900027630851,0.0009046000195667148,0.005906300008064136,0.11351500046051417,98.94167420000304,0.23571469998569228,numeric,any,0.8189704267420876,0.0,"{""n_categories"": 4, ""levels"": 16, ""seed"": 0}",,OK,,,1,5,0,0.0,0.0,0.6111111111111112,7.0,2.0,5.0,4.0,0.7777777777777778,0.036529800039716065,0.05729619998601265,,60,0.07259075337074142,
uci_799,799,416153,60,4,onehot,QDT,FullQuantumStump,QDT (FullQuantumStump),Flow-1: Quantum model + quantum decision,5,14.0,4.0,12.0,11.0,5,0,5,5,,26,0.5,0.5,1.0,0.6666666666666666,0.5,0.01995710001210682,,0.006810900027630851,0.0009046000195667148,0.005906300008064136,0.11351500046051417,98.94167420000304,0.23571469998569228,numeric,any,0.8189704267420876,0.0,"{""n_categories"": 4, ""levels"": 16, ""seed"": 0}",,OK,,,1,5,0,9.0,4.0,0.5,0.0,9.0,0.0,9.0,0.0,0.014133599994238466,0.005823500017868355,,60,0.34127704042666873,
uci_799,799,416153,60,4,onehot,QNN,Base,QNN,Flow-1: Quantum model + quantum decision,4,61.0,8.0,26.0,25.0,5,0,5,5,,165,0.6,0.5454545454545454,0.8571428571428571,0.6666666666666666,0.4821428571428571,1.2176834530798462,,0.006810900027630851,0.0009046000195667148,0.005906300008064136,0.11351500046051417,98.94167420000304,0.23571469998569228,numeric,any,0.8189704267420876,0.0,"{""n_categories"": 4, ""levels"": 16, ""seed"": 0}",16.0,OK,,,1,5,0,56.0,8.0,0.6160714285714286,3.0,5.0,1.0,6.0,0.375,0.49562390000210144,0.7220595530777447,,60,0.0055933255973909055,
uci_799,799,416153,60,4,onehot,QCNN,Base,QCNN,Flow-1: Quantum model + quantum decision,4,80.0,12.0,46.0,45.0,5,0,5,5,,165,0.4666666666666667,0.4444444444444444,0.5714285714285714,0.5,0.3571428571428571,1.4977994820923413,,0.006810900027630851,0.0009046000195667148,0.005906300008064136,0.11351500046051417,98.94167420000304,0.23571469998569228,numeric,any,0.8189704267420876,0.0,"{""n_categories"": 4, ""levels"": 16, ""seed"": 0}",23.0,OK,,,1,5,0,75.0,12.0,0.4732142857142857,3.0,5.0,3.0,4.0,0.375,0.6369246000249404,0.8608748820674008,,60,0.004547270919146272,
